Trained On,Tested Against,Num Stpes,WALKING,U-STAIRS,D-STAIRS,SITTING,STANDING,LAYING
real,fake,1000,0.03076923076923077,0.0738255033557047,0.34210526315789475,0.23160173160173161,0.3956386292834891,0.5808383233532934
fake,real,1000,0.27522935779816515,0.4876543209876543,0.33062330623306235,0.4909090909090909,0.535483870967742,1.0
fake,fake,1000,0.48375451263537905,0.5106796116504855,0.8833333333333333,0.7412935323383084,0.9363057324840764,0.9831081081081081
real,real,1000,0.5342465753424658,0.5447154471544715,0.39194139194139194,0.4770992366412214,0.6234817813765182,1.0
real,fake,1000,0.05454545454545454,0.08196721311475409,0.9411764705882353,0.22096317280453256,0.7902097902097902,0.21994134897360704
fake,real,1000,0.1984126984126984,0.6785714285714286,0.2863849765258216,0.7837837837837838,0.545774647887324,1.0
fake,fake,1000,0.483271375464684,0.5250463821892394,0.8636363636363636,0.6755555555555556,0.9337539432176656,0.962457337883959
real,real,1000,0.6488888888888888,0.5897435897435898,0.44061302681992337,0.46808510638297873,0.6396761133603239,1.0
real,fake,1000,0.029197080291970802,0.51875,0.9354838709677419,0.3310810810810811,0.2967741935483871,0.21657754010695188
fake,real,1000,0.3684210526315789,0.3412887828162291,1.0,0.0,0.5218978102189781,0.37336244541484714
fake,fake,1000,0.7653061224489796,0.7106598984771574,0.760752688172043,0.7622950819672131,0.7331670822942643,0.8974358974358975
real,real,1000,0.6092436974789915,0.601063829787234,0.45228215767634855,0.4936708860759494,0.5992779783393501,1.0
real,fake,1000,0.23674911660777384,0.40816326530612246,0.60431654676259,0.16574585635359115,0.3055555555555556,0.18809980806142035
fake,real,1000,0.3875968992248062,0.3023255813953488,0.8,nan,0.5050167224080268,0.5827586206896552
fake,fake,1000,0.7542997542997543,0.731764705882353,0.7132352941176471,0.7361477572559367,0.7248677248677249,0.9046153846153846
real,real,1000,0.5572519083969466,0.5760869565217391,0.47232472324723246,0.516,0.6081081081081081,1.0
real,fake,1000,0.4802494802494803,0.46108949416342415,0.4702702702702703,0.48841354723707664,0.5731132075471698,0.956081081081081
fake,real,1000,0.43769968051118213,0.5275590551181102,0.4391304347826087,0.48872180451127817,0.5726141078838174,1.0
fake,fake,1000,0.4492512479201331,0.535031847133758,0.5095785440613027,0.5053191489361702,0.5733082706766918,1.0
real,real,1000,0.9130434782608695,0.8509316770186336,0.8300653594771242,0.5123674911660777,0.65748031496063,1.0
real,fake,1000,0.1724137931034483,0.1875,0.136986301369863,0.0,nan,0.20813953488372092
fake,real,1000,0.17185697808535177,0.15932203389830507,1.0,nan,nan,0.1615819209039548
fake,fake,1000,0.440625,0.4184704184704185,0.3548951048951049,0.2973352033660589,0.30749014454664914,0.4554140127388535
real,real,1000,0.5522388059701493,0.5963302752293578,0.4365079365079365,0.5470383275261324,0.562015503875969,1.0
real,fake,1000,0.5009596928982726,0.47878787878787876,0.47330960854092524,0.47706422018348627,0.6018306636155606,0.9384615384615385
fake,real,1000,0.4641638225255973,0.4785992217898833,0.43162393162393164,0.5247524752475248,0.5136054421768708,1.0
fake,fake,1000,0.4939759036144578,0.48794063079777367,0.5133587786259542,0.4920353982300885,0.5614366729678639,1.0
real,real,1000,0.6078431372549019,0.5852534562211982,0.41580756013745707,0.49264705882352944,0.628,1.0
real,fake,1000,0.4556213017751479,0.5168776371308017,0.44353518821603927,0.5128205128205128,0.5146198830409356,1.0
fake,real,1000,0.4792332268370607,0.496,0.4349775784753363,0.4753521126760563,0.5845588235294118,1.0
fake,fake,1000,0.44983818770226536,0.516728624535316,0.5028790786948176,0.5241379310344828,0.5251396648044693,1.0
real,real,1000,0.6529680365296804,0.7079207920792079,0.6473684210526316,0.5551330798479087,0.6172839506172839,1.0
real,fake,1000,0.6638888888888889,0.16666666666666666,0.6439024390243903,0.5180921052631579,0.5573770491803278,0.803763440860215
fake,real,1000,0.4,nan,0.4,0.4916387959866221,0.5512367491166078,1.0
fake,fake,1000,0.729381443298969,1.0,0.6450116009280742,0.5440931780366056,0.5954825462012321,1.0
real,real,1000,0.6956521739130435,0.7150837988826816,0.6774193548387096,0.4847457627118644,0.6083650190114068,1.0
real,fake,1000,0.08695652173913043,0.1774193548387097,0.2112676056338028,0.14102564102564102,0.23076923076923078,0.3109656301145663
fake,real,1000,0.20473537604456823,0.24422442244224424,0.18384401114206128,0.37735849056603776,0.5174825174825175,1.0
fake,fake,1000,0.24236453201970443,0.18793273986152326,0.21479500891265596,0.18825722273998136,0.22708757637474541,0.7352941176470589
real,real,1000,0.3732590529247911,0.3945578231292517,0.37942122186495175,0.4425087108013937,0.5562700964630225,1.0
real,fake,1000,0.3,0.4117647058823529,0.37592592592592594,0.5281837160751566,0.43345323741007197,0.48703703703703705
fake,real,1000,0.34782608695652173,0.3411458333333333,0.32722513089005234,0.4440789473684211,0.49570200573065903,0.40691489361702127
fake,fake,1000,0.32858837485172004,0.34419817470664926,0.3478787878787879,0.47017543859649125,0.4557595993322204,0.5829596412556054
real,real,1000,0.3839779005524862,0.40327868852459015,0.34797297297297297,0.501628664495114,0.4967741935483871,1.0
real,fake,1000,0.3141263940520446,0.38022813688212925,0.3905579399141631,0.4725274725274725,0.3996383363471971,0.45746691871455575
fake,real,1000,0.3669250645994832,0.359375,0.3164179104477612,0.4875,0.47540983606557374,0.9700598802395209
fake,fake,1000,0.33415233415233414,0.35647530040053405,0.39255014326647564,0.4281391830559758,0.3567073170731707,0.5427350427350427
real,real,1000,0.6682926829268293,0.7589743589743589,0.5894736842105263,0.4921875,0.6747967479674797,1.0
real,fake,1000,0.2616822429906542,0.17482517482517482,0.1455223880597015,0.14166666666666666,0.1111111111111111,0.20610687022900764
fake,real,1000,0.19887165021156558,0.21720733427362482,nan,nan,nan,1.0
fake,fake,1000,0.463768115942029,0.37244897959183676,0.544468546637744,0.7178082191780822,0.5961995249406176,0.7959770114942529
real,real,1000,0.7422680412371134,0.6956521739130435,0.654639175257732,0.5591397849462365,0.5359712230215827,1.0
real,fake,1000,0.6371951219512195,0.6080760095011877,0.6157112526539278,0.5285451197053407,0.5671342685370742,0.966996699669967
fake,real,1000,0.50390625,0.6181818181818182,0.6460674157303371,0.5165562913907285,0.5263157894736842,1.0
fake,fake,1000,0.6235294117647059,0.6437346437346437,0.6823529411764706,0.6030245746691871,0.6341991341991342,0.9898648648648649
real,real,1000,0.8932584269662921,0.7783783783783784,0.8136645962732919,0.5052264808362369,0.644,1.0
real,fake,1000,0.06666666666666667,0.3,0.18243243243243243,0.0,nan,0.2096
fake,real,1000,0.1838150289017341,0.17109826589595376,0.15028248587570622,nan,nan,0.15635939323220538
fake,fake,1000,0.3834808259587021,0.35561497326203206,0.3911719939117199,0.44814814814814813,0.5645161290322581,0.4933078393881453
real,real,1000,0.5204918032786885,0.5358649789029536,0.4612546125461255,0.49825783972125437,0.6153846153846154,1.0
real,fake,1000,0.5118483412322274,0.5565819861431871,0.45582329317269077,0.4900900900900901,0.5680272108843537,0.7669616519174042
fake,real,1000,0.3987538940809969,0.5311004784688995,0.44176706827309237,0.4769736842105263,0.5748299319727891,1.0
fake,fake,1000,0.48404255319148937,0.5682730923694779,0.47923875432525953,0.5265017667844523,0.558282208588957,1.0
real,real,1000,0.48,0.6294642857142857,0.42955326460481097,0.5037037037037037,0.592156862745098,1.0
real,fake,1000,0.0,0.1099476439790576,0.1760948905109489,nan,0.0,0.5982658959537572
fake,real,1000,nan,0.21052631578947367,0.3195121951219512,nan,nan,0.30876494023904383
fake,fake,1000,0.43143297380585516,0.33171324422843257,0.3372395833333333,0.5387263339070568,0.5185873605947955,1.0
real,real,1000,0.5540540540540541,0.5458715596330275,0.40213523131672596,0.5,0.5866141732283464,1.0
real,fake,1000,0.22511848341232227,0.23636363636363636,0.4259927797833935,0.3891992551210428,0.664179104477612,0.5248618784530387
fake,real,1000,0.4005235602094241,0.3217391304347826,0.31790123456790126,0.5017182130584192,0.5234899328859061,1.0
fake,fake,1000,0.37163120567375885,0.3970149253731343,0.39098837209302323,0.5,0.5888223552894212,0.9926739926739927
real,real,1000,0.6911764705882353,0.7094972067039106,0.6764705882352942,0.5034013605442177,0.6561264822134387,1.0
real,fake,1000,0.604221635883905,0.7090909090909091,0.5493273542600897,0.4982394366197183,0.6246973365617433,0.9819277108433735
fake,real,1000,0.5622489959839357,0.6505376344086021,0.5625,0.4673202614379085,0.5924657534246576,1.0
fake,fake,1000,0.6231578947368421,0.7295285359801489,0.6076555023923444,0.5286738351254481,0.6409691629955947,1.0
real,real,1000,0.583969465648855,0.6372549019607843,0.38846153846153847,0.5493421052631579,0.5526315789473685,1.0
real,fake,1000,0.47107438016528924,0.09302325581395349,0.2769485903814262,0.296127562642369,0.4863013698630137,0.6555891238670695
fake,real,1000,0.45325779036827196,0.11209439528023599,0.28191489361702127,0.5222222222222223,0.4603658536585366,1.0
fake,fake,1000,0.5,0.5949119373776908,0.5016666666666667,0.9153605015673981,0.6175213675213675,0.9927272727272727
real,real,1000,0.5806451612903226,0.6009615384615384,0.4368231046931408,0.5034965034965035,0.5743944636678201,1.0
real,fake,1000,0.5240793201133145,0.10367892976588629,0.40804597701149425,0.3804347826086957,0.437847866419295,0.6140350877192983
fake,real,1000,0.3983286908077994,0.6607142857142857,0.3446153846153846,0.515527950310559,0.5508196721311476,1.0
fake,fake,1000,0.5284403669724771,0.8888888888888888,0.5353901996370236,0.581888246628131,0.5483870967741935,0.9966777408637874
real,real,1000,0.5483870967741935,0.6037735849056604,0.41472868217054265,0.5318352059925093,0.6083650190114068,1.0
real,fake,1000,0.5345268542199488,0.48,0.4533333333333333,0.4402390438247012,0.5591715976331361,0.5994962216624685
fake,real,1000,0.45272206303724927,0.3715083798882682,0.3464052287581699,0.4758842443729904,0.543046357615894,1.0
fake,fake,1000,0.46598639455782315,0.36439499304589706,0.4126712328767123,0.48117839607201307,0.568100358422939,1.0
real,real,1000,0.6790697674418604,0.7604790419161677,0.6162162162162163,0.5348837209302325,0.6403162055335968,1.0
real,fake,1000,0.5956873315363881,0.6658476658476659,0.5464601769911505,0.5130111524163569,0.593607305936073,0.984472049689441
fake,real,1000,0.5307692307692308,0.6764705882352942,0.532258064516129,0.4742647058823529,0.5809859154929577,1.0
fake,fake,1000,0.5995623632385121,0.762402088772846,0.6203703703703703,0.5833333333333334,0.6481069042316259,1.0
real,real,1000,0.6890756302521008,0.7219251336898396,0.5622119815668203,0.4962962962962963,0.6293436293436293,1.0
real,fake,1000,0.5699745547073791,0.5912240184757506,0.4971751412429379,0.5213523131672598,0.5708245243128964,1.0
fake,real,1000,0.5166666666666667,0.575,0.4855769230769231,0.47058823529411764,0.5661016949152542,1.0
fake,fake,1000,0.5639412997903563,0.6433566433566433,0.5785123966942148,0.5401869158878505,0.6431623931623932,1.0
real,real,1000,0.6355555555555555,0.7407407407407407,0.6451612903225806,0.5984251968503937,0.5690376569037657,1.0
real,fake,1000,0.7565543071161048,0.17355371900826447,0.23076923076923078,0.1319073083778966,0.7139240506329114,0.684331797235023
fake,real,1000,0.3372365339578454,0.5909090909090909,1.0,0.8235294117647058,0.49466192170818507,1.0
fake,fake,1000,0.84375,0.7188264058679706,0.9037267080745341,0.9292604501607717,0.940625,0.9867109634551495
real,real,1000,0.6681818181818182,0.6881188118811881,0.6051282051282051,0.5067114093959731,0.6111111111111112,1.0
real,fake,1000,0.618421052631579,0.619815668202765,0.578021978021978,0.49364791288566245,0.569593147751606,0.9938461538461538
fake,real,1000,0.5202952029520295,0.6255707762557078,0.5872093023255814,0.5353535353535354,0.580327868852459,1.0
fake,fake,1000,0.6093418259023354,0.6277056277056277,0.6407766990291263,0.6275862068965518,0.6811926605504587,0.99079754601227
real,real,1000,0.8135593220338984,0.7037037037037037,0.8580645161290322,0.5524475524475524,0.6,1.0
real,fake,1000,0.7025495750708215,0.2229299363057325,0.40816326530612246,0.40801186943620177,0.5784543325526932,0.6452905811623246
fake,real,1000,0.37275064267352187,0.9032258064516129,1.0,0.5368421052631579,0.5653710247349824,1.0
fake,fake,1000,0.9535603715170279,0.8925373134328358,0.8882175226586103,0.6268980477223427,0.6506024096385542,0.9907692307692307
real,real,1000,0.8870056497175142,0.7738095238095238,0.8601398601398601,0.5734767025089605,0.6,1.0
real,fake,1000,0.25,0.07692307692307693,0.19189765458422176,0.05263157894736842,0.0,0.1997533908754624
fake,real,1000,0.18287037037037038,nan,0.14576271186440679,nan,nan,0.18055555555555555
fake,fake,1000,0.4322678843226788,0.4114671163575042,0.6410256410256411,0.5269709543568465,0.6179245283018868,0.7094430992736077
real,real,10000,0.8658536585365854,0.7797619047619048,0.8299319727891157,0.5523465703971119,0.6388888888888888,1.0
real,fake,10000,0.125,0.14285714285714285,0.09615384615384616,0.0,nan,0.18865598027127004
fake,real,10000,0.16271186440677965,nan,1.0,nan,0.19009216589861752,0.18087557603686635
fake,fake,10000,0.28553459119496855,0.21858638743455497,0.45179063360881544,0.27631578947368424,0.23573200992555832,0.288135593220339
real,real,1000,0.7473684210526316,0.732620320855615,0.6507936507936508,0.49825783972125437,0.6307692307692307,1.0
real,fake,1000,0.6637426900584795,0.6057906458797327,0.5594405594405595,0.522202486678508,0.5823095823095823,0.9934640522875817
fake,real,1000,0.5090252707581228,0.6699507389162561,0.6445783132530121,0.5,0.5680272108843537,1.0
fake,fake,1000,0.6307053941908713,0.6252723311546841,0.671957671957672,0.6242038216560509,0.6386363636363637,0.9967213114754099
real,real,1000,0.6637168141592921,0.715,0.5566037735849056,0.5370370370370371,0.6007905138339921,1.0
real,fake,1000,0.5894206549118388,0.5642201834862385,0.59958071278826,0.48398576512455516,0.6064516129032258,0.9772727272727273
fake,real,1000,0.516245487364621,0.647887323943662,0.5485714285714286,0.4919786096256685,0.5490909090909091,1.0
fake,fake,1000,0.5692007797270955,0.5736263736263736,0.6689655172413793,0.5622489959839357,0.6755555555555556,0.9900990099009901
real,real,1000,0.6854460093896714,0.7727272727272727,0.631578947368421,0.505338078291815,0.6183206106870229,1.0
real,fake,1000,0.5971223021582733,0.5666666666666667,0.5842696629213483,0.518324607329843,0.6170731707317073,0.9858657243816255
fake,real,1000,0.5310077519379846,0.6570048309178744,0.48502994011976047,0.576271186440678,0.5679442508710801,1.0
fake,fake,1000,0.604887983706721,0.5826086956521739,0.6166281755196305,0.6451612903225806,0.6514161220043573,0.9858657243816255
real,real,10000,0.6776859504132231,0.6907216494845361,0.5487179487179488,0.5462184873949579,0.5991561181434599,1.0
real,fake,10000,0.5912408759124088,0.597752808988764,0.5201612903225806,0.5303030303030303,0.5548245614035088,0.990625
fake,real,10000,0.5578947368421052,0.5944700460829493,0.543859649122807,0.504,0.5475285171102662,1.0
fake,fake,10000,0.5544354838709677,0.6200417536534447,0.62004662004662,0.5320754716981132,0.5685483870967742,0.9937304075235109
real,real,10000,0.847457627118644,0.8224852071005917,0.8079470198675497,0.5033557046979866,0.6666666666666666,1.0
real,fake,10000,0.0,0.29411764705882354,0.13144329896907217,0.0851063829787234,nan,0.21078921078921078
fake,real,10000,0.17175141242937852,nan,1.0,nan,nan,0.17966101694915254
fake,fake,10000,1.0,0.508411214953271,0.6082251082251082,0.8053097345132744,0.9163879598662207,0.9169139465875371
real,real,10000,0.8863636363636364,0.806060606060606,0.8152866242038217,0.5358490566037736,0.6740088105726872,1.0
real,fake,10000,0.0,0.15873015873015872,0.21390374331550802,0.09375,0.0,0.17169811320754716
fake,real,10000,0.17966101694915254,nan,1.0,nan,nan,nan
fake,fake,10000,1.0,0.5284974093264249,0.5943600867678959,0.7380352644836272,0.9577922077922078,0.8794117647058823
real,real,10000,0.786096256684492,0.7647058823529411,0.7911392405063291,0.5941422594142259,0.6622222222222223,1.0
real,fake,10000,0.16666666666666666,0.08333333333333333,0.145985401459854,0.024390243902439025,nan,0.15776699029126215
fake,real,10000,0.1672316384180791,nan,1.0,nan,nan,nan
fake,fake,10000,0.6973995271867612,0.5906976744186047,0.6896551724137931,0.4797687861271676,0.6045548654244306,0.6962025316455697
real,real,10000,0.6923076923076923,0.6968085106382979,0.5566502463054187,0.4963768115942029,0.630188679245283,1.0
real,fake,10000,0.648,0.6014669926650367,0.5029013539651838,0.5159010600706714,0.5856236786469344,0.9875389408099688
fake,real,10000,0.5378787878787878,0.5245901639344263,0.6025641025641025,0.4627831715210356,0.5827586206896552,1.0
fake,fake,10000,0.6381578947368421,0.5803212851405622,0.6162790697674418,0.5415162454873647,0.5745526838966203,1.0
real,real,10000,0.8633879781420765,0.7135678391959799,0.7328767123287672,0.5559701492537313,0.6824034334763949,1.0
real,fake,10000,0.0,0.9790209790209791,0.01904761904761905,0.12535612535612536,0.9297124600638977,0.4159891598915989
fake,real,10000,nan,0.3469879518072289,nan,0.8035714285714286,0.5709219858156028,1.0
fake,fake,10000,0.978021978021978,0.9967845659163987,0.9905660377358491,0.9728813559322034,0.9156626506024096,0.9967532467532467
real,real,10000,0.7246376811594203,0.631578947368421,0.5687203791469194,0.5267489711934157,0.6061776061776062,1.0
real,fake,10000,0.6311239193083573,0.5208333333333334,0.5107212475633528,0.5289855072463768,0.5481171548117155,0.9835526315789473
fake,real,10000,0.515358361774744,0.5652173913043478,0.5925925925925926,0.46621621621621623,0.564748201438849,1.0
fake,fake,10000,0.5893223819301848,0.5871369294605809,0.625,0.5530434782608695,0.5617529880478087,0.980327868852459
real,real,10000,0.8,0.6502463054187192,0.6118721461187214,0.5304659498207885,0.628099173553719,1.0
real,fake,10000,0.6235011990407674,0.5322195704057279,0.538160469667319,0.47794117647058826,0.6076233183856502,0.9899665551839465
fake,real,10000,0.5338078291814946,0.4690909090909091,0.6182795698924731,0.5268817204301075,0.5656934306569343,1.0
fake,fake,10000,0.595703125,0.5374531835205992,0.6182212581344902,0.5155038759689923,0.6197478991596639,0.9932885906040269
real,real,10000,0.7281553398058253,0.7821229050279329,0.7165775401069518,0.5854700854700855,0.7,1.0
real,fake,10000,0.9509433962264151,0.12030075187969924,0.8466076696165191,0.5685920577617328,0.5724465558194775,0.5798479087452472
