Trained On,Tested Against,Num Stpes,WALKING,U-STAIRS,D-STAIRS,SITTING,STANDING,LAYING
fake,fake,1000,0.9403508771929825,0.926056338028169,0.9695121951219512,0.9400630914826499,0.9966101694915255,1.0
real,real,1000,0.9629629629629629,0.9178082191780822,0.8770491803278688,0.9689922480620154,0.9685534591194969,1.0
real,fake,1000,0.02112676056338028,0.03289473684210526,0.3116883116883117,0.48297213622291024,0.3779264214046823,0.5319148936170213
fake,real,1000,0.15432098765432098,0.2602739726027397,1.0,0.2248062015503876,0.9748427672955975,0.9940119760479041
fake,fake,1000,0.9154929577464789,0.930921052631579,0.987012987012987,0.9411764705882353,0.9899665551839465,1.0
real,real,1000,0.948051948051948,0.965034965034965,0.9426229508196722,0.9777777777777777,0.9875,1.0
real,fake,1000,0.013245033112582781,0.29432624113475175,0.28431372549019607,0.16387959866220736,0.1554054054054054,0.5142857142857142
fake,real,1000,1.0,1.0,0.00819672131147541,0.0,0.89375,1.0
fake,fake,1000,0.9933774834437086,0.9929078014184397,0.9248366013071896,0.9331103678929766,0.9932432432432432,1.0
real,real,1000,0.9666666666666667,0.9658119658119658,0.9083333333333333,0.9936305732484076,0.9651162790697675,1.0
real,fake,1000,0.43086816720257237,0.25396825396825395,0.27722772277227725,0.1016949152542373,0.15602836879432624,0.3333333333333333
fake,real,1000,1.0,1.0,0.03333333333333333,0.0,0.877906976744186,1.0
fake,fake,1000,0.9871382636655949,0.9873015873015873,0.9603960396039604,0.9457627118644067,0.9716312056737588,1.0
real,real,1000,0.948051948051948,0.9875776397515528,0.9142857142857143,0.9923076923076923,0.9712230215827338,1.0
real,fake,1000,0.7451612903225806,0.8088737201365188,0.8501628664495114,0.9480968858131488,0.7788461538461539,0.9792387543252595
fake,real,1000,0.8896103896103896,0.8322981366459627,0.7214285714285714,1.0,0.9928057553956835,1.0
fake,fake,1000,0.8709677419354839,0.8600682593856656,0.8664495114006515,0.986159169550173,0.9775641025641025,1.0
real,real,1000,0.9865771812080537,0.9716312056737588,0.9621212121212122,0.9731543624161074,0.9766081871345029,1.0
real,fake,1000,0.016666666666666666,0.039735099337748346,0.13377926421404682,0.0,0.0,0.5664556962025317
fake,real,1000,1.0,1.0,0.13636363636363635,0.0,0.0,1.0
fake,fake,1000,0.94,0.9602649006622517,0.6789297658862876,0.7335640138408305,0.7959183673469388,0.9050632911392406
real,real,1000,0.9866666666666667,0.948905109489051,0.859375,0.98125,0.9539473684210527,1.0
real,fake,1000,0.8130841121495327,0.8434163701067615,0.8807947019867549,0.9090909090909091,0.8737541528239202,0.9870550161812298
fake,real,1000,0.9066666666666666,0.8978102189781022,0.7890625,0.99375,0.993421052631579,1.0
