Trained On,Tested Against,Num Stpes,WALKING,U-STAIRS,D-STAIRS,SITTING,STANDING,LAYING
fake,real,1000,0.8225988700564971,0.8779661016949153,0.847457627118644,0.8192090395480226,0.8553672316384181,1.0
fake,fake,1000,0.8727777777777778,0.9033333333333333,0.8777777777777778,0.8588888888888889,0.9011111111111111,1.0
real,real,1000,0.9062146892655367,0.9333333333333333,0.9163841807909604,0.8768361581920904,0.880225988700565,1.0
real,fake,1000,0.91,0.7394444444444445,0.7066666666666667,0.6088888888888889,0.9244444444444444,0.9238888888888889
fake,real,1000,0.6802259887005649,0.847457627118644,0.8564971751412429,0.8327683615819209,0.8395480225988701,1.0
fake,fake,1000,0.9683333333333334,0.9266666666666666,0.9794444444444445,0.9866666666666667,0.9872222222222222,0.9977777777777778
real,real,1000,0.9163841807909604,0.9242937853107345,0.9096045197740112,0.8271186440677966,0.8689265536723164,1.0
real,fake,1000,0.885,0.885,0.8777777777777778,0.8411111111111111,0.87,0.9988888888888889
fake,real,1000,0.8451977401129943,0.9005649717514125,0.8971751412429378,0.8384180790960452,0.8519774011299435,1.0
fake,fake,1000,0.8922222222222222,0.8927777777777778,0.9027777777777778,0.9066666666666666,0.9216666666666666,0.9983333333333333
real,real,1000,0.9615819209039548,0.9423728813559322,0.9706214689265537,0.8519774011299435,0.8790960451977401,1.0
real,fake,1000,0.9083333333333333,0.7844444444444445,0.8188888888888889,0.7661111111111111,0.8855555555555555,0.9016666666666666
fake,real,1000,0.7242937853107345,0.896045197740113,0.8666666666666667,0.8418079096045198,0.8610169491525423,1.0
fake,fake,1000,0.9916666666666667,0.9788888888888889,0.9766666666666667,0.9,0.9177777777777778,0.9983333333333333
real,real,1000,0.976271186440678,0.9548022598870056,0.9706214689265537,0.8621468926553673,0.8892655367231639,1.0
real,fake,1000,0.8133333333333334,0.835,0.6655555555555556,0.8222222222222222,0.8344444444444444,0.5572222222222222
fake,real,1000,0.20225988700564973,0.8508474576271187,0.14576271186440679,0.8158192090395481,0.8338983050847457,0.2
fake,fake,1000,0.7783333333333333,0.7827777777777778,0.8994444444444445,0.8555555555555555,0.8916666666666667,0.9238888888888889
real,real,10000,0.9728813559322034,0.9570621468926553,0.9649717514124294,0.8531073446327684,0.8926553672316384,1.0
real,fake,10000,0.83,0.8233333333333334,0.7844444444444445,0.8377777777777777,0.8422222222222222,0.5416666666666666
fake,real,10000,0.16271186440677965,0.8508474576271187,0.8745762711864407,0.8203389830508474,0.20564971751412428,0.19661016949152543
fake,fake,10000,0.6472222222222223,0.59,0.8116666666666666,0.6877777777777778,0.6055555555555555,0.6277777777777778
real,real,1000,0.9378531073446328,0.9389830508474576,0.919774011299435,0.8338983050847457,0.888135593220339,1.0
real,fake,1000,0.8883333333333333,0.8794444444444445,0.8711111111111111,0.8466666666666667,0.8777777777777778,0.9988888888888889
fake,real,1000,0.8372881355932204,0.9186440677966101,0.9096045197740112,0.8350282485875706,0.8564971751412429,1.0
fake,fake,1000,0.8961111111111111,0.8905555555555555,0.915,0.8977777777777778,0.9083333333333333,0.9994444444444445
real,real,1000,0.9129943502824859,0.9322033898305084,0.8915254237288136,0.8564971751412429,0.8858757062146893,1.0
real,fake,1000,0.87,0.875,0.8811111111111111,0.8288888888888889,0.8805555555555555,0.9961111111111111
fake,real,1000,0.8395480225988701,0.9062146892655367,0.8836158192090395,0.8305084745762712,0.8587570621468926,1.0
fake,fake,1000,0.87,0.8811111111111111,0.91,0.8733333333333333,0.9133333333333333,0.9977777777777778
real,real,1000,0.919774011299435,0.9457627118644067,0.9310734463276836,0.8384180790960452,0.8836158192090395,1.0
real,fake,1000,0.8688888888888889,0.8688888888888889,0.8761111111111111,0.8377777777777777,0.8861111111111111,0.9977777777777778
fake,real,1000,0.848587570621469,0.9107344632768362,0.880225988700565,0.8553672316384181,0.8576271186440678,1.0
fake,fake,1000,0.8811111111111111,0.88,0.8905555555555555,0.9011111111111111,0.91,0.9977777777777778
real,real,10000,0.9073446327683616,0.9209039548022598,0.8926553672316384,0.8745762711864407,0.8903954802259887,1.0
